Valeur de m | Temps fcnt normal | Temps fcnt naive
9000	 0.000002	  0.000130
9100	 0.000001	  0.000130
9200	 0.000002	  0.000132
9300	 0.000002	  0.000132
9400	 0.000002	  0.000136
9500	 0.000002	  0.000151
9600	 0.000002	  0.000135
9700	 0.000002	  0.000139
9800	 0.000002	  0.000141
9900	 0.000002	  0.000145
10000	 0.000002	  0.000148
10100	 0.000002	  0.000159
10200	 0.000001	  0.000149
10300	 0.000002	  0.000148
10400	 0.000001	  0.000159
10500	 0.000002	  0.000149
10600	 0.000002	  0.000152
10700	 0.000002	  0.000154
10800	 0.000002	  0.000163
10900	 0.000002	  0.000153
11000	 0.000002	  0.000152
11100	 0.000002	  0.000159
11200	 0.000002	  0.000172
11300	 0.000002	  0.000221
11400	 0.000002	  0.000165
11500	 0.000002	  0.000165
11600	 0.000002	  0.000178
11700	 0.000002	  0.000166
11800	 0.000002	  0.000174
11900	 0.000002	  0.000171
12000	 0.000002	  0.000173
12100	 0.000002	  0.000176
12200	 0.000002	  0.000173
12300	 0.000002	  0.000175
12400	 0.000003	  0.000177
12500	 0.000002	  0.000179
12600	 0.000002	  0.000182
12700	 0.000002	  0.000182
12800	 0.000002	  0.000196
12900	 0.000002	  0.000185
13000	 0.000003	  0.000200
13100	 0.000002	  0.000188
13200	 0.000002	  0.000188
13300	 0.000001	  0.000208
13400	 0.000002	  0.000189
13500	 0.000002	  0.000195
13600	 0.000003	  0.000198
13700	 0.000002	  0.000195
13800	 0.000002	  0.000192
13900	 0.000002	  0.000203
14000	 0.000002	  0.000203
14100	 0.000012	  0.000215
14200	 0.000002	  0.000206
14300	 0.000003	  0.000220
14400	 0.000003	  0.000206
14500	 0.000002	  0.000204
14600	 0.000002	  0.000211
14700	 0.000002	  0.000211
14800	 0.000002	  0.000209
14900	 0.000002	  0.000222
15000	 0.000002	  0.000215
15100	 0.000002	  0.000221
15200	 0.000002	  0.000241
15300	 0.000002	  0.000222
15400	 0.000002	  0.000227
15500	 0.000002	  0.000214
15600	 0.000002	  0.000221
15700	 0.000002	  0.000241
15800	 0.000003	  0.000226
15900	 0.000002	  0.000231
16000	 0.000002	  0.000231
16100	 0.000002	  0.000235
16200	 0.000001	  0.000240
16300	 0.000002	  0.000228
16400	 0.000002	  0.000235
16500	 0.000002	  0.000238
16600	 0.000002	  0.000248
16700	 0.000002	  0.000241
16800	 0.000001	  0.000255
16900	 0.000002	  0.000239
17000	 0.000002	  0.000247
17100	 0.000004	  0.000245
17200	 0.000003	  0.000244
17300	 0.000002	  0.000258
17400	 0.000002	  0.000249
17500	 0.000002	  0.000265
17600	 0.000002	  0.000248
17700	 0.000002	  0.000255
17800	 0.000003	  0.000248
17900	 0.000002	  0.000268
18000	 0.000002	  0.000252
18100	 0.000002	  0.000261
18200	 0.000002	  0.000275
18300	 0.000002	  0.000266
18400	 0.000003	  0.000279
18500	 0.000002	  0.000302
18600	 0.000002	  0.000260
18700	 0.000002	  0.000273
18800	 0.000002	  0.000268
18900	 0.000002	  0.000264
19000	 0.000002	  0.000275
19100	 0.000002	  0.000270
19200	 0.000002	  0.000287
19300	 0.000001	  0.000269
19400	 0.000002	  0.000284
19500	 0.000001	  0.000288
19600	 0.000002	  0.000286
19700	 0.000002	  0.000291
19800	 0.000003	  0.000281
19900	 0.000002	  0.000279
20000	 0.000002	  0.000283
20100	 0.000002	  0.000300
20200	 0.000002	  0.000290
20300	 0.000002	  0.000281
20400	 0.000003	  0.000291
20500	 0.000002	  0.000295
20600	 0.000002	  0.000302
20700	 0.000002	  0.000289
20800	 0.000002	  0.000296
20900	 0.000003	  0.000319
21000	 0.000002	  0.000326
21100	 0.000002	  0.000312
21200	 0.000002	  0.000330
21300	 0.000002	  0.000297
21400	 0.000002	  0.000316
21500	 0.000002	  0.000333
21600	 0.000002	  0.000325
21700	 0.000003	  0.000316
21800	 0.000002	  0.000301
21900	 0.000002	  0.000333
22000	 0.000002	  0.000312
22100	 0.000002	  0.000316
22200	 0.000002	  0.000317
22300	 0.000002	  0.000315
22400	 0.000002	  0.000319
22500	 0.000002	  0.000332
22600	 0.000002	  0.000325
22700	 0.000002	  0.000347
22800	 0.000002	  0.000318
22900	 0.000002	  0.000383
23000	 0.000002	  0.000331
23100	 0.000002	  0.000325
23200	 0.000002	  0.000347
23300	 0.000002	  0.000329
23400	 0.000002	  0.000345
23500	 0.000002	  0.000331
23600	 0.000002	  0.000367
23700	 0.000002	  0.000343
23800	 0.000002	  0.000350
23900	 0.000002	  0.000344
24000	 0.000002	  0.000344
24100	 0.000002	  0.000340
24200	 0.000002	  0.000346
24300	 0.000002	  0.000362
24400	 0.000002	  0.000403
24500	 0.000002	  0.000368
24600	 0.000002	  0.000370
24700	 0.000002	  0.000375
24800	 0.000002	  0.000351
24900	 0.000003	  0.000360
25000	 0.000002	  0.000375
25100	 0.000002	  0.000361
25200	 0.000003	  0.000361
25300	 0.000002	  0.000378
25400	 0.000003	  0.000367
25500	 0.000002	  0.000371
25600	 0.000002	  0.000357
25700	 0.000002	  0.000395
25800	 0.000002	  0.000363
25900	 0.000002	  0.000381
26000	 0.000002	  0.000359
26100	 0.000003	  0.000385
26200	 0.000003	  0.000376
26300	 0.000002	  0.000371
26400	 0.000001	  0.000376
26500	 0.000003	  0.000378
26600	 0.000002	  0.000438
26700	 0.000002	  0.000388
26800	 0.000002	  0.000396
26900	 0.000002	  0.000409
27000	 0.000002	  0.000380
27100	 0.000002	  0.000398
27200	 0.000002	  0.000392
27300	 0.000002	  0.000393
27400	 0.000003	  0.000407
27500	 0.000002	  0.000398
27600	 0.000002	  0.000407
27700	 0.000002	  0.000390
27800	 0.000002	  0.000408
27900	 0.000003	  0.000393
28000	 0.000002	  0.000411
28100	 0.000002	  0.000402
28200	 0.000002	  0.000416
28300	 0.000003	  0.000399
28400	 0.000002	  0.000440
28500	 0.000002	  0.000406
28600	 0.000002	  0.000412
28700	 0.000002	  0.000418
28800	 0.000001	  0.000413
28900	 0.000002	  0.000419
29000	 0.000002	  0.000453
29100	 0.000002	  0.000420
29200	 0.000002	  0.000406
29300	 0.000002	  0.000425
29400	 0.000002	  0.000429
29500	 0.000001	  0.000423
29600	 0.000002	  0.000435
29700	 0.000002	  0.000410
29800	 0.000002	  0.000434
29900	 0.000002	  0.000425
30000	 0.000003	  0.000438
30100	 0.000002	  0.000441
30200	 0.000002	  0.000457
30300	 0.000002	  0.000450
30400	 0.000002	  0.000442
30500	 0.000002	  0.000439
30600	 0.000002	  0.000447
30700	 0.000002	  0.000427
30800	 0.000002	  0.000453
30900	 0.000002	  0.002263
31000	 0.000002	  0.000445
31100	 0.000002	  0.000457
31200	 0.000002	  0.000446
31300	 0.000002	  0.000446
31400	 0.000002	  0.000456
31500	 0.000002	  0.000459
31600	 0.000002	  0.000508
31700	 0.000002	  0.000441
31800	 0.000002	  0.000496
31900	 0.000002	  0.000453
32000	 0.000002	  0.000469
32100	 0.000002	  0.000465
32200	 0.000003	  0.000463
32300	 0.000002	  0.000464
32400	 0.000002	  0.000493
32500	 0.000003	  0.000472
32600	 0.000002	  0.000461
32700	 0.000002	  0.000490
32800	 0.000002	  0.000487
32900	 0.000002	  0.000457
33000	 0.000002	  0.000482
33100	 0.000002	  0.000460
33200	 0.000001	  0.000457
33300	 0.000002	  0.000473
33400	 0.000002	  0.000479
33500	 0.000002	  0.000488
33600	 0.000002	  0.000492
33700	 0.000002	  0.000477
33800	 0.000002	  0.000502
33900	 0.000002	  0.000484
34000	 0.000002	  0.000483
34100	 0.000003	  0.000506
34200	 0.000003	  0.000511
34300	 0.000002	  0.000503
34400	 0.000002	  0.000511
34500	 0.000002	  0.000512
34600	 0.000002	  0.000493
34700	 0.000002	  0.000488
34800	 0.000002	  0.000516
34900	 0.000002	  0.000490
35000	 0.000002	  0.000509
35100	 0.000002	  0.000512
35200	 0.000002	  0.000581
35300	 0.000002	  0.000508
35400	 0.000002	  0.000503
35500	 0.000002	  0.000522
35600	 0.000002	  0.000528
35700	 0.000002	  0.000512
35800	 0.000002	  0.000498
35900	 0.000002	  0.000510
36000	 0.000002	  0.000524
36100	 0.000002	  0.000513
36200	 0.000002	  0.000525
36300	 0.000002	  0.000516
36400	 0.000002	  0.000522
36500	 0.000002	  0.000514
36600	 0.000002	  0.000502
36700	 0.000002	  0.000539
36800	 0.000002	  0.000521
36900	 0.000001	  0.000549
37000	 0.000002	  0.000535
37100	 0.000002	  0.000515
37200	 0.000002	  0.000535
37300	 0.000002	  0.000552
37400	 0.000019	  0.000522
37500	 0.000002	  0.000533
37600	 0.000002	  0.000545
37700	 0.000002	  0.000562
37800	 0.000002	  0.000525
37900	 0.000002	  0.000520
38000	 0.000002	  0.000547
38100	 0.000003	  0.000553
38200	 0.000002	  0.000556
38300	 0.000001	  0.000544
38400	 0.000002	  0.000538
38500	 0.000002	  0.000556
38600	 0.000002	  0.000560
38700	 0.000002	  0.000549
38800	 0.000002	  0.000558
38900	 0.000003	  0.000535
39000	 0.000003	  0.000559
39100	 0.000002	  0.000563
39200	 0.000003	  0.000569
39300	 0.000002	  0.000549
39400	 0.000002	  0.000574
39500	 0.000002	  0.000562
39600	 0.000002	  0.000616
39700	 0.000002	  0.000578
39800	 0.000002	  0.000587
39900	 0.000002	  0.000563
40000	 0.000002	  0.000568
40100	 0.000002	  0.000576
40200	 0.000002	  0.000604
40300	 0.000002	  0.000592
40400	 0.000002	  0.000583
40500	 0.000002	  0.000614
40600	 0.000003	  0.000571
40700	 0.000002	  0.000578
40800	 0.000002	  0.000591
40900	 0.000002	  0.000597
41000	 0.000002	  0.000595
41100	 0.000002	  0.000589
41200	 0.000002	  0.000597
41300	 0.000002	  0.000591
41400	 0.000002	  0.000575
41500	 0.000002	  0.000597
41600	 0.000002	  0.000601
41700	 0.000003	  0.000603
41800	 0.000002	  0.000587
41900	 0.000002	  0.000629
42000	 0.000002	  0.000598
42100	 0.000002	  0.000611
42200	 0.000002	  0.000602
42300	 0.000002	  0.000622
42400	 0.000002	  0.000599
42500	 0.000002	  0.000615
42600	 0.000002	  0.000622
42700	 0.000002	  0.000608
42800	 0.000002	  0.000594
42900	 0.000002	  0.000626
43000	 0.000002	  0.000611
43100	 0.000002	  0.000623
43200	 0.000002	  0.000624
43300	 0.000002	  0.000645
43400	 0.000002	  0.000617
43500	 0.000002	  0.000628
43600	 0.000002	  0.000647
43700	 0.000002	  0.000629
43800	 0.000002	  0.000643
43900	 0.000002	  0.000610
44000	 0.000002	  0.002404
44100	 0.000002	  0.000653
44200	 0.000002	  0.000621
44300	 0.000002	  0.000616
44400	 0.000002	  0.000636
44500	 0.000002	  0.000618
44600	 0.000002	  0.000648
44700	 0.000002	  0.000621
44800	 0.000002	  0.000635
44900	 0.000002	  0.000638
45000	 0.000003	  0.000626
45100	 0.000002	  0.000654
45200	 0.000002	  0.000655
45300	 0.000002	  0.000649
45400	 0.000002	  0.000666
45500	 0.000002	  0.000654
45600	 0.000003	  0.000666
45700	 0.000002	  0.000677
45800	 0.000002	  0.000764
45900	 0.000002	  0.000664
46000	 0.000002	  0.000645
46100	 0.000002	  0.000667
46200	 0.000002	  0.000671
46300	 0.000002	  0.000659
46400	 0.000003	  0.000689
46500	 0.000002	  0.000670
46600	 0.000002	  0.000653
46700	 0.000002	  0.000641
46800	 0.000002	  0.000668
46900	 0.000003	  0.000674
47000	 0.000002	  0.000686
47100	 0.000002	  0.000693
47200	 0.000002	  0.000684
47300	 0.000002	  0.000663
47400	 0.000002	  0.000683
47500	 0.000002	  0.000697
47600	 0.000002	  0.000704
47700	 0.000003	  0.000689
47800	 0.000002	  0.000667
47900	 0.000002	  0.000691
48000	 0.000003	  0.000775
48100	 0.000002	  0.000671
48200	 0.000002	  0.000695
48300	 0.000002	  0.000707
48400	 0.000003	  0.000707
48500	 0.000002	  0.000701
48600	 0.000002	  0.000703
48700	 0.000002	  0.000708
48800	 0.000002	  0.000721
48900	 0.000002	  0.000689
49000	 0.000002	  0.000699
49100	 0.000002	  0.000685
49200	 0.000003	  0.000713
49300	 0.000002	  0.000735
49400	 0.000002	  0.000678
49500	 0.000002	  0.000724
49600	 0.000002	  0.000726
49700	 0.000002	  0.000698
49800	 0.000002	  0.000747
49900	 0.000002	  0.000704
50000	 0.000002	  0.000802
50100	 0.000002	  0.000724
50200	 0.000002	  0.000728
50300	 0.000003	  0.000730
50400	 0.000002	  0.000735
50500	 0.000002	  0.000701
50600	 0.000002	  0.000728
50700	 0.000002	  0.000746
50800	 0.000002	  0.000745
50900	 0.000002	  0.000742
51000	 0.000002	  0.000732
51100	 0.000002	  0.000723
51200	 0.000002	  0.000725
51300	 0.000002	  0.000724
51400	 0.000002	  0.000731
51500	 0.000002	  0.000726
51600	 0.000002	  0.000746
51700	 0.000002	  0.000740
51800	 0.000002	  0.000745
51900	 0.000002	  0.000755
52000	 0.000003	  0.000757
52100	 0.000003	  0.000807
52200	 0.000003	  0.000723
52300	 0.000002	  0.000754
52400	 0.000002	  0.000828
52500	 0.000003	  0.000763
52600	 0.000002	  0.000747
52700	 0.000016	  0.000749
52800	 0.000002	  0.000742
52900	 0.000002	  0.000774
53000	 0.000002	  0.000752
53100	 0.000002	  0.000762
53200	 0.000002	  0.000769
53300	 0.000002	  0.000757
53400	 0.000003	  0.000756
53500	 0.000002	  0.000842
53600	 0.000002	  0.000803
53700	 0.000002	  0.000769
53800	 0.000002	  0.000773
53900	 0.000002	  0.000775
54000	 0.000003	  0.000777
54100	 0.000002	  0.000743
54200	 0.000002	  0.000798
54300	 0.000002	  0.000777
54400	 0.000002	  0.002693
54500	 0.000002	  0.000790
54600	 0.000002	  0.000879
54700	 0.000002	  0.000794
54800	 0.000002	  0.000762
54900	 0.000002	  0.000807
55000	 0.000003	  0.001352
55100	 0.000003	  0.000791
55200	 0.000002	  0.000777
55300	 0.000002	  0.000851
55400	 0.000002	  0.000804
55500	 0.000003	  0.000802
55600	 0.000002	  0.000804
55700	 0.000002	  0.000796
55800	 0.000002	  0.000821
55900	 0.000003	  0.000808
56000	 0.000002	  0.000876
56100	 0.000003	  0.000817
56200	 0.000002	  0.000825
56300	 0.000002	  0.000799
56400	 0.000002	  0.000791
56500	 0.000002	  0.000804
56600	 0.000002	  0.000845
56700	 0.000002	  0.000799
56800	 0.000002	  0.000825
56900	 0.000003	  0.000845
57000	 0.000002	  0.000824
57100	 0.000002	  0.000828
57200	 0.000002	  0.000830
57300	 0.000002	  0.000823
57400	 0.000001	  0.000827
57500	 0.000002	  0.000844
57600	 0.000001	  0.000848
57700	 0.000002	  0.000821
57800	 0.000002	  0.000838
57900	 0.000002	  0.000829
58000	 0.000002	  0.000831
58100	 0.000002	  0.000822
58200	 0.000002	  0.000852
58300	 0.000002	  0.000813
58400	 0.000002	  0.000820
58500	 0.000002	  0.000829
58600	 0.000002	  0.000820
58700	 0.000002	  0.000852
58800	 0.000002	  0.000816
58900	 0.000002	  0.000857
59000	 0.000002	  0.000849
59100	 0.000002	  0.000833
59200	 0.000002	  0.000937
59300	 0.000002	  0.000855
59400	 0.000003	  0.000856
59500	 0.000002	  0.000904
59600	 0.000002	  0.000866
59700	 0.000003	  0.000866
59800	 0.000002	  0.000864
59900	 0.000002	  0.000867
60000	 0.000002	  0.001041
60100	 0.000003	  0.001343
60200	 0.000004	  0.001149
60300	 0.000003	  0.001053
60400	 0.000003	  0.001249
60500	 0.000002	  0.001165
60600	 0.000004	  0.001258
60700	 0.000003	  0.000978
60800	 0.000003	  0.001157
60900	 0.000003	  0.001506
61000	 0.000002	  0.001241
61100	 0.000003	  0.000960
61200	 0.000003	  0.001249
61300	 0.000004	  0.001311
61400	 0.000002	  0.001120
61500	 0.000003	  0.001212
61600	 0.000004	  0.001084
61700	 0.000003	  0.001150
61800	 0.000003	  0.001034
61900	 0.000003	  0.000906
62000	 0.000002	  0.000994
62100	 0.000003	  0.000906
62200	 0.000002	  0.000957
62300	 0.000003	  0.000915
62400	 0.000002	  0.000915
62500	 0.000003	  0.000900
62600	 0.000003	  0.000899
62700	 0.000003	  0.000885
62800	 0.000003	  0.000900
62900	 0.000002	  0.000917
63000	 0.000003	  0.001240
63100	 0.000002	  0.000922
63200	 0.000002	  0.001028
63300	 0.000002	  0.000946
63400	 0.000002	  0.000935
63500	 0.000002	  0.002723
63600	 0.000002	  0.000910
63700	 0.000003	  0.000924
63800	 0.000003	  0.000985
63900	 0.000002	  0.000924
64000	 0.000003	  0.000931
64100	 0.000002	  0.000899
64200	 0.000002	  0.000902
64300	 0.000002	  0.000924
64400	 0.000002	  0.000921
64500	 0.000002	  0.000915
64600	 0.000002	  0.000943
64700	 0.000002	  0.000920
64800	 0.000002	  0.000949
64900	 0.000003	  0.000930
65000	 0.000002	  0.000947
65100	 0.000002	  0.000934
65200	 0.000002	  0.000968
65300	 0.000002	  0.000944
65400	 0.000002	  0.000956
65500	 0.000002	  0.000932
65600	 0.000002	  0.000928
65700	 0.000002	  0.000953
65800	 0.000002	  0.000989
65900	 0.000002	  0.000943
66000	 0.000002	  0.000933
66100	 0.000002	  0.000968
66200	 0.000002	  0.000941
66300	 0.000002	  0.000950
66400	 0.000002	  0.000954
66500	 0.000002	  0.000965
66600	 0.000002	  0.000967
66700	 0.000002	  0.000948
66800	 0.000002	  0.000927
66900	 0.000002	  0.000952
67000	 0.000002	  0.000949
67100	 0.000002	  0.000978
67200	 0.000002	  0.000943
67300	 0.000013	  0.000966
67400	 0.000002	  0.000959
67500	 0.000002	  0.000988
67600	 0.000001	  0.000981
67700	 0.000002	  0.000976
67800	 0.000002	  0.000987
67900	 0.000002	  0.000966
68000	 0.000002	  0.000985
68100	 0.000002	  0.000962
68200	 0.000002	  0.001018
68300	 0.000002	  0.000966
68400	 0.000002	  0.000968
68500	 0.000002	  0.000978
68600	 0.000002	  0.000973
68700	 0.000002	  0.000987
68800	 0.000002	  0.001001
68900	 0.000002	  0.001003
69000	 0.000002	  0.000993
69100	 0.000001	  0.000989
69200	 0.000002	  0.000994
69300	 0.000002	  0.000985
69400	 0.000002	  0.001039
69500	 0.000002	  0.000991
69600	 0.000002	  0.000978
69700	 0.000002	  0.000998
69800	 0.000002	  0.001017
69900	 0.000002	  0.000980
70000	 0.000001	  0.001018
70100	 0.000002	  0.001001
70200	 0.000002	  0.000995
70300	 0.000002	  0.001005
70400	 0.000002	  0.001004
70500	 0.000003	  0.001038
70600	 0.000002	  0.001028
70700	 0.000002	  0.001021
70800	 0.000003	  0.001065
70900	 0.000002	  0.001024
71000	 0.000002	  0.001008
71100	 0.000002	  0.001023
71200	 0.000002	  0.001022
71300	 0.000002	  0.001050
71400	 0.000002	  0.001063
71500	 0.000002	  0.000995
71600	 0.000002	  0.001034
71700	 0.000002	  0.002918
71800	 0.000004	  0.001046
71900	 0.000002	  0.001015
72000	 0.000002	  0.001045
72100	 0.000002	  0.001045
72200	 0.000002	  0.001036
72300	 0.000002	  0.001055
72400	 0.000002	  0.001039
72500	 0.000002	  0.001024
72600	 0.000002	  0.001066
72700	 0.000002	  0.001028
72800	 0.000003	  0.001051
72900	 0.000003	  0.001057
73000	 0.000002	  0.001057
73100	 0.000002	  0.001004
73200	 0.000002	  0.001059
73300	 0.000002	  0.001041
73400	 0.000002	  0.001077
73500	 0.000002	  0.001062
73600	 0.000002	  0.001070
73700	 0.000002	  0.001076
73800	 0.000002	  0.001064
73900	 0.000002	  0.001043
74000	 0.000002	  0.001060
74100	 0.000003	  0.001058
74200	 0.000003	  0.001090
74300	 0.000002	  0.001064
74400	 0.000003	  0.001064
74500	 0.000002	  0.001045
74600	 0.000002	  0.001171
74700	 0.000002	  0.001066
74800	 0.000002	  0.001057
74900	 0.000001	  0.001060
75000	 0.000002	  0.001083
75100	 0.000002	  0.001075
75200	 0.000002	  0.001090
75300	 0.000003	  0.001098
75400	 0.000002	  0.001079
75500	 0.000002	  0.001062
75600	 0.000003	  0.001067
75700	 0.000002	  0.001081
75800	 0.000003	  0.001172
75900	 0.000002	  0.001077
76000	 0.000002	  0.001122
76100	 0.000002	  0.001098
76200	 0.000003	  0.001118
76300	 0.000002	  0.001111
76400	 0.000003	  0.001138
76500	 0.000002	  0.001116
76600	 0.000002	  0.001088
76700	 0.000002	  0.001309
76800	 0.000002	  0.001129
76900	 0.000003	  0.001113
77000	 0.000002	  0.001169
77100	 0.000003	  0.001211
77200	 0.000002	  0.001092
77300	 0.000002	  0.001095
77400	 0.000003	  0.001120
77500	 0.000003	  0.001124
77600	 0.000003	  0.001098
77700	 0.000002	  0.001120
77800	 0.000002	  0.001184
77900	 0.000003	  0.001158
78000	 0.000001	  0.001129
78100	 0.000002	  0.001107
78200	 0.000002	  0.001142
78300	 0.000002	  0.001116
78400	 0.000002	  0.001150
78500	 0.000002	  0.001135
78600	 0.000002	  0.001142
78700	 0.000002	  0.001135
78800	 0.000002	  0.001135
78900	 0.000002	  0.001125
79000	 0.000002	  0.001156
79100	 0.000003	  0.001134
79200	 0.000002	  0.001113
79300	 0.000002	  0.002948
79400	 0.000002	  0.001124
79500	 0.000002	  0.001136
79600	 0.000002	  0.001135
79700	 0.000002	  0.001148
79800	 0.000002	  0.001183
79900	 0.000002	  0.001130
80000	 0.000002	  0.001137
80100	 0.000002	  0.001144
80200	 0.000002	  0.001136
80300	 0.000002	  0.001149
80400	 0.000002	  0.001141
80500	 0.000002	  0.001149
80600	 0.000002	  0.001128
80700	 0.000002	  0.001208
80800	 0.000002	  0.001150
80900	 0.000002	  0.001159
81000	 0.000002	  0.001148
81100	 0.000002	  0.001177
81200	 0.000002	  0.001185
81300	 0.000002	  0.001151
81400	 0.000002	  0.001193
81500	 0.000003	  0.001137
81600	 0.000002	  0.001176
81700	 0.000003	  0.001146
81800	 0.000003	  0.001178
81900	 0.000017	  0.001220
82000	 0.000002	  0.001155
82100	 0.000002	  0.001190
82200	 0.000002	  0.001171
82300	 0.000002	  0.001155
82400	 0.000002	  0.001219
82500	 0.000002	  0.001215
82600	 0.000002	  0.001175
82700	 0.000003	  0.001185
82800	 0.000002	  0.001183
82900	 0.000002	  0.001180
83000	 0.000002	  0.001183
83100	 0.000002	  0.001157
83200	 0.000002	  0.001181
83300	 0.000002	  0.001190
83400	 0.000002	  0.001228
83500	 0.000003	  0.001213
83600	 0.000001	  0.001195
83700	 0.000002	  0.001207
83800	 0.000003	  0.001219
83900	 0.000003	  0.001205
84000	 0.000002	  0.001222
84100	 0.000003	  0.001246
84200	 0.000002	  0.001187
84300	 0.000002	  0.001213
84400	 0.000002	  0.001199
84500	 0.000002	  0.001179
84600	 0.000002	  0.001201
84700	 0.000002	  0.001230
84800	 0.000002	  0.001236
84900	 0.000003	  0.001206
85000	 0.000002	  0.001222
85100	 0.000002	  0.001207
85200	 0.000002	  0.001204
85300	 0.000002	  0.001227
85400	 0.000002	  0.001198
85500	 0.000003	  0.001208
85600	 0.000003	  0.001239
85700	 0.000002	  0.001295
85800	 0.000002	  0.001236
85900	 0.000003	  0.001260
86000	 0.000002	  0.001227
86100	 0.000003	  0.001219
86200	 0.000002	  0.001238
86300	 0.000002	  0.001230
86400	 0.000002	  0.001250
86500	 0.000002	  0.003044
86600	 0.000002	  0.001232
86700	 0.000002	  0.001228
86800	 0.000002	  0.001224
86900	 0.000002	  0.001230
87000	 0.000002	  0.001255
87100	 0.000002	  0.001249
87200	 0.000002	  0.001254
87300	 0.000002	  0.001250
87400	 0.000002	  0.001242
87500	 0.000002	  0.001281
87600	 0.000003	  0.001239
87700	 0.000002	  0.001245
87800	 0.000002	  0.001247
87900	 0.000002	  0.001226
88000	 0.000002	  0.001236
88100	 0.000002	  0.001259
88200	 0.000001	  0.001272
88300	 0.000002	  0.001253
88400	 0.000002	  0.001255
88500	 0.000002	  0.001389
88600	 0.000002	  0.001268
88700	 0.000002	  0.001272
88800	 0.000002	  0.001284
88900	 0.000002	  0.001266
89000	 0.000002	  0.001275
89100	 0.000002	  0.001271
89200	 0.000002	  0.001296
89300	 0.000002	  0.001269
89400	 0.000002	  0.001273
89500	 0.000002	  0.001268
89600	 0.000002	  0.001282
89700	 0.000002	  0.001289
89800	 0.000002	  0.001266
89900	 0.000002	  0.001327
90000	 0.000002	  0.001259
90100	 0.000002	  0.001290
90200	 0.000002	  0.001312
90300	 0.000002	  0.001354
90400	 0.000002	  0.001278
90500	 0.000003	  0.001311
90600	 0.000002	  0.001317
90700	 0.000002	  0.001287
90800	 0.000002	  0.001284
90900	 0.000002	  0.001305
91000	 0.000002	  0.001368
91100	 0.000002	  0.001314
91200	 0.000003	  0.001371
91300	 0.000002	  0.001318
91400	 0.000002	  0.001314
91500	 0.000002	  0.001341
91600	 0.000003	  0.001297
91700	 0.000002	  0.001326
91800	 0.000002	  0.001297
91900	 0.000002	  0.001343
92000	 0.000002	  0.001341
92100	 0.000002	  0.001319
92200	 0.000002	  0.001343
92300	 0.000002	  0.001320
92400	 0.000002	  0.001329
92500	 0.000002	  0.001341
92600	 0.000002	  0.001339
92700	 0.000002	  0.001343
92800	 0.000002	  0.001322
92900	 0.000002	  0.001330
